spotify_track_uri,master_metadata_track_name,master_metadata_album_artist_name,duration_ms,song_popularity,release_date,is_explicit
spotify:track:12jH5erGSRrv2iyediK8py,Familiar Faces,Ditch Days,147141,0,2022-09-09,False
spotify:track:12k5xtS7WsOl7QXPiUAx3P,Suffocate,Jany Green,200930,24,2020-04-06,False
spotify:track:12lZTPlXwUtrQuhEty6098,Raise Your Glass,P!nk,203333,6,2010-10-06,True
spotify:track:12mdismP79kAQrKDgdM4TC,Wannabe,HYOYEON,182832,27,2017-06-01,False
spotify:track:12q1eia1A50DgBkuJ9bynT,Often,The Weeknd,250000,0,2014-07-31,False
spotify:track:12q3V8ShACq2PSWINMc2rC,It's Too Late,Carole King,233173,73,1971,False
spotify:track:12raUOEhMmfl40VGSAR3mg,A Good Song Never Dies,Saint Motel,201013,0,2021-05-14,False
spotify:track:12tA6w3I4PLAHunawPPfTW,Y.A.L.A.,M.I.A.,263813,44,2013-01-01,True
spotify:track:12tYnVGfz4M0ptx6uVem2G,Freakin' Me Out,The Mowgli's,179491,0,2016-04-08,False
spotify:track:12tomJynzttjC14htb6SBE,Forget What I Said,Noora Noor,199306,0,2009-03-16,False
spotify:track:12v5GBM74fB8WsHJPQRTIe,Nakamarra (feat. Q-Tip),Hiatus Kaiyote,275320,0,2013-07-12,False
spotify:track:12wgqhAAw6lVi8LOa3oBaJ,Beam (Inst.),tripleS,158933,18,2024-02-02,False
spotify:track:12zJDqow1Cj2VARXmOXeGX,Friends,Brooklynn,233513,16,2014-10-28,False
spotify:track:12zyXVLuec0FOqYLfPJfew,Love Is the Ocean,Scenic Route to Alaska,221417,4,2016-09-23,False
spotify:track:132JBjKGv24gN1LpL4X0ho,"Serenade for Strings in C Major, Op. 48, TH 48: II. Waltz. Moderato tempo di valse",Pyotr Ilyich Tchaikovsky,235906,5,2017-12-01,False
spotify:track:133qT2i4OkcTNyYWnmdtop,Better Now,Carpool Tunnel,193107,21,2019-03-22,False
spotify:track:135BxPcVClluFb76ON0Znv,秘密のメリーゴーランド,Mikazuki BIGWAVE,206571,30,2019-02-20,False
spotify:track:136Nbxw7Xk6IcavlIyP5Fo,Moments,Bythewvve,216464,36,2022-01-12,False
spotify:track:1387vgNIuxDrOdsPXpC8Rx,Disaster,D.A. Wallach,184256,21,2015-10-16,False
spotify:track:13CVSGLSFl4UxpDVR6u3dq,Strangers By Nature,Adele,182163,59,2021-11-19,False
spotify:track:13Ck1nAjyzdcMCKIQ9Kpkh,Darling,Young Jun,253200,0,2020-12-16,False
spotify:track:13DMC1b6CxcHGHsYqTU1Pl,Blvd Dreams,Kidd Wes,342752,0,2019-01-06,True
spotify:track:13FoqG65lT8anLssOV72YL,Bad Place For A Good Time,Kae Tempest,265603,18,2015-01-21,True
spotify:track:13GNwY7azIE7J0VJUaz18S,Everest,beabadoobee,158195,53,2018-12-07,False
spotify:track:13HVjjWUZFaWilh2QUJKsP,Let It Go,James Bay,260532,62,2015-03-23,False
spotify:track:13HZIPG2hmp3uYPKm5p2Nw,Feito Nós,5 a Seco,181040,0,2012-01-10,False
spotify:track:13I8nqMjLQfdRcXMZ7mU0D,Heart Wants,Magic City Hippies,222000,0,2016-09-02,False
spotify:track:13IAPVNPp7AT3UrgpJnwv7,Casa Latina,Odisea,390959,0,2011-03-08,False
spotify:track:13J4tbdYR5Vc6FAJOiAhoN,Scream (Inst.),Dreamcatcher,204306,25,2020-02-18,False
spotify:track:13KFd3MftuiOBJxBzlz3fo,It Just Comes and Goes,Old Man Canyon,214052,0,2017-08-11,False
spotify:track:13Ke2nWjtjlpI4UrUqzJSQ,Sleepy Brown 130 Hz - Seamless,Jane Color,171994,61,2022-07-22,False
spotify:track:13KmiyueaRdBDC5SY4oxPI,Breakeven (Acoustic),Maddi Jane,205500,0,2011-08-18,False
spotify:track:13LVADAG1jdD42fe5wihFc,Grind,Les Sins,318014,39,2013-03-18,False
spotify:track:13LtqFAw9tpsVXPNicttuP,הכל כבר בסדר,איירו,97750,0,2021-08-03,False
spotify:track:13MF2TYuyfITClL1R2ei6e,BOOMBAYAH,BLACKPINK,240793,73,2016-08-08,False
spotify:track:13MJURUVNo84ZilcO4Rmf2,Good For Me,Circa Waves,151053,0,2015-09-01,False
spotify:track:13P5rwmk2EsoFRIz9UCeh9,Cool Kids,Echosmith,237626,72,2013-10-04,False
spotify:track:13P6jeZc3ySLQ66f7QbWrb,Seine-Saint-Denis,JKSN,172800,53,2024-01-25,True
spotify:track:13PEyIxcQk8iqLHYLjWXfi,7 rings,Ariana Grande,178640,0,2019-01-18,False
spotify:track:13RHKsFhnrIwuQtMCIfooi,CHAKRA,NightOne Beats,186928,33,2024-03-29,False
spotify:track:13Rf6RaZT13TW4xLQR3MQr,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,577819,6,2018-12-24,True
spotify:track:13T8SvWHczyBPzOemKtEe7,Love Shy - Subjoi's Tuff Jam Rework,Subjoi,381764,42,2018-11-16,False
spotify:track:13VydkATkXz0lrBA7CEhLQ,Play for Keeps,B.o.B,202093,11,2012-04-30,False
spotify:track:13X42np3KJr0o2LkK1MG76,My Love,Justin Timberlake,276160,1,2006-09-12,False
spotify:track:13XQBZwx44KJArr8oTRmSf,Bleep Freestyle,Byemilo,95137,0,2019-04-06,True
spotify:track:13YLTAY2HNdVKssXNPcA38,我願意 - 管弦樂版,Faye Wong,270346,14,2005,False
spotify:track:13YtJYbQ80b4RSI7ojIrjI,Exam Music,Studying Piano Music,150336,1,2016-08-10,False
spotify:track:13ZGf65qmFqTwWNjppn3f6,Moving as One,LOYAL,326692,15,2017-01-13,False
spotify:track:13aTJyIiL95yMLU5df5jts,Hawaiian Party,Cub Sport,242006,34,2017-09-22,False
spotify:track:13cGDWoZ43YHpeVRtQxsE5,Crying Shame,Circa Waves,186453,0,2017-03-10,True
spotify:track:13fQ7xLU4hSbeplhGuBWkv,Ho Chi Minh,Beach Boy,162250,2,2017-03-29,True
spotify:track:13gIXjOdxY7T2zr8LB4tTy,Brown Noise for a Focused Mind,Sweet Sol,222000,61,2022-05-15,False
spotify:track:13hdjkQ3vEIj90Eajk6ujU,"My Dear Friend - ""Featured Music from Lifetime's Dance Moms""",Ivy Levan,235276,0,2012-07-05,False
spotify:track:13jTeNtChSfAnHKJPKpLla,"The Valkyrie, WWV 86b, Act III: Ride of the Valkyries",Richard Wagner,292840,0,2020-10-10,False
spotify:track:13jWnvjxywkJbxdj4gHYXb,Lost Boys Club,Two Cartoons,200980,0,2015-02-01,False
spotify:track:13laAuhhUka0qtDNYUpbO0,"The Indian Queen, Z. 630: Trumpet Overture",Henry Purcell,153746,0,2013-09-17,False
spotify:track:13mhWsjO4kyDzvkD61G60C,Stacy's Mom - 8 Bit Version,8 Bit Universe,196531,1,2016-12-20,False
spotify:track:13o7MOXvJmUBnU4WRaj4RB,Undercover Martyn (Passion Pit Remix),Two Door Cinema Club,239629,0,2010-02-07,False
spotify:track:13pWZUHCY8vnULtkSKO8Lv,Stick,Ingrid Michaelson,215866,0,2014-04-15,False
spotify:track:13phYi072bj5ibxBx4VhQC,Garota De Ipanema,Vinícius,150613,0,2004-01-01,False
spotify:track:13qqdlSeF8FcxsRyapDMZ0,Changes,Faul & Wad,345173,4,2013-11-15,False
spotify:track:13rYowrPC2dk2Jhavquy1F,"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12b, Divertissement. Coffee, Arabian Dance",Pyotr Ilyich Tchaikovsky,233893,44,2010-10-11,False
spotify:track:13tHUVsiB3GklBWjuPCGMi,bossa love,Snail's House,259519,19,2022-09-23,False
spotify:track:13v3siPyvy5TTEZYmGPPse,Give It To Me Baby,Rick James,248133,65,1981-04-07,False
spotify:track:13w7sJT2Xu6AN4gGj4wGv3,Man,Skepta,214258,53,2016-05-06,True
spotify:track:13yjydMwAIjGXXC1S8d6FA,Water Flow,Klyne,224743,0,2016-09-29,False
spotify:track:13zEyjK3DZm0YtZObaaS1O,Making The Most Of The Night,Carly Rae Jepsen,238506,0,2015-08-21,False
spotify:track:140ZXTyy731tJdisnQ5ulm,SUBEME LA RADIO REMIX,Enrique Iglesias,207693,39,2017-07-21,False
spotify:track:140ZtSB1AWAZ4laUUNrkiL,No No No,Beirut,170640,0,2015-06-02,False
spotify:track:140oPNZsqzYQ0bUcG1y3U9,Fruta y Té,Gepe,174173,56,2012-10-24,False
spotify:track:141VBpUI8KZPBNTukXzVzO,No Money,Wild Ones,201840,0,2017-10-06,False
spotify:track:143HQnW8tYRwkqDEL2SJpx,Every Wave To Ever Rise (feat. Elizabeth Powell),American Football,354157,0,2019-03-22,False
spotify:track:144XckIKfrAF7IZntM7B8E,Make Me Electrify,San Cisco,283453,14,2017-05-05,False
spotify:track:1450jNmnBFMX6Pthz9klS0,Quando Eu Achar,Tulipa Ruiz,259053,23,2012-07-01,False
spotify:track:14BJaQCmYDKSGyUkG6YuEY,T'amo e t'amerò,Peppino Gagliardi,191836,44,1992,False
spotify:track:14CMnDIXlTyuNwpw6fTdMi,Miss Those Days,Mina Okabe,172500,44,2021-08-27,False
spotify:track:14DLTNK9HrUbwJM0H9FGxI,"12 Romances, Op. 21: No. 7, How Fair This Spot (Arr. Sheku Kanneh-Mason for Cello and Piano)",Sergei Rachmaninoff,109493,46,2021-10-08,False
spotify:track:14EUcXXpqrC03Dzzdj8bGr,Orinoco Flow,Enya,266333,57,1988,False
spotify:track:14GFF1WXZENCeouhvcA2KX,Young Blood,Bea Miller,219720,29,2014-01-01,False
spotify:track:14Gi9s58pxsrLVmCOlSjeX,Folks at Work,cesco,266177,17,2021-09-08,False
spotify:track:14HJzNPGTnexEWxHyTqOTB,The Trouble with Us,Marcus Marr,222066,0,2015-10-16,False
spotify:track:14HhchBrb2iKLi4HmW7PQa,Cabin Fever,Bird Passengers,172356,4,2015-08-10,False
spotify:track:14J8pdtw61OqbIStkWHmaH,Halcyon,Almost Vanished,156444,24,2021-02-20,False
spotify:track:14KKKxedZ0FgQDwEXf9yLd,Bons Amigos,NGA,221088,21,2015-07-17,False
spotify:track:14KP6cmTImZmrcAC5m0Azd,Call Me Back,Young the Giant,237746,48,2018-10-12,False
spotify:track:14KaviDbKTubxaPF0ADBL9,Sweet & Spice,Deb Never,170413,33,2021-09-10,True
spotify:track:14LawuscQF3Fpr5JPO4L1K,Empty Hand,Cindytalk,183466,2,1994,True
spotify:track:14NGdYOr9abOGH6euZcpu5,Silver and Gold (feat. Sam Fischer & Pink Sweat$),Yung Bae,176293,39,2022-03-04,False
spotify:track:14NWHFVIYDXGkQDGQOuFHQ,Tokyo,sam.sts,176738,0,2018-12-13,False
spotify:track:14PlDNjNh3pXyHXzkhX8n5,KEKE,6ix9ine,151914,0,2018-04-10,True
spotify:track:14QX1ckbDIhqetvu5VZ3cP,In This Shirt,The Irrepressibles,335146,72,2010-10-01,False
spotify:track:14Qcrx6Dfjvcj0H8oV8oUW,"""In The Hall Of The Mountain King"" from Peer Gynt Suite N°1, Op. 46",London Symphony Orchestra,150826,51,2010-01-11,False
spotify:track:14Rcq31SafFBHNEwXrtR2B,"Hold On, We're Going Home",Drake,227880,1,2013-01-01,False
spotify:track:14SDCzQ97bAVPyEZsJGXfT,What You Mean,Rome Hero Foxes,239293,0,2022-07-15,True
spotify:track:14SulTbcDYDEUILVRs2Yt6,"Murder Music (Snoop Dogg feat. Benny The Butcher, Jadakiss & Busta Rhymes)",Snoop Dogg,242734,22,2021-11-19,True
spotify:track:14TxLhdCi8gfO49n7RT2W6,24HRS,ITZY,127405,0,2020-03-09,False
spotify:track:14WC3aPKp9cGWMErF8lkza,October Eyes,Alt Bloom,147790,45,2019-09-27,False
spotify:track:14WCShU6Yz3a0xXVRaFkze,Turning Red,Ludwig Göransson,130360,33,2022-03-11,False
spotify:track:14X1WxiHXdVRJ99cMCBzOE,How I Move (feat. Lil Baby),Flipp Dinero,224915,56,2019-11-22,True
spotify:track:14XWXWv5FoCbFzLksawpEe,Riders on the Storm,The Doors,434720,73,1971-04-19,False
spotify:track:14aERDIPBbYmzJVzmn4MTQ,PB Jam,Tkay Maidza,223820,27,2020-08-07,True
spotify:track:14bUqUj1EUnQabWeAqnj39,Tequila (Original),The Champs,130320,50,2000,False
spotify:track:14boA065HMHWvqyPPEeN4y,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Andrez Babii",XXXTENTACION,192229,63,2018-03-16,False
spotify:track:14dCt3xXZvmoqorYnxspSj,Youniverse,Tee Lopes,282616,20,2018-12-16,False
spotify:track:14ehDOE534kqOdaC7CSlbf,ramune,Kyuuwaii,128000,42,2024-05-09,True
spotify:track:14fDlA5a1E2Hzolvyn4H2m,Getting Loose (feat. Problem),Wiz Khalifa,181843,14,2019-02-08,False
spotify:track:14fOnd3ycVP4OM7K180XM3,En Bleu Marine,Paolo Conte,92200,38,2016-10-14,False
spotify:track:14gFoxkdh5vEtKeNb0ZCdX,I Promise You - Ezra's Demo,Ezra Koenig,202893,20,2018-02-16,False
spotify:track:14gmLQPNYokqB8OKxAp69f,War With Heaven,keshi,193373,57,2021-09-03,False
spotify:track:14h0f2KM4nJRHCqLwoOx3M,Purple Light (feat. Doja Cat),Elliphant,214990,40,2014-10-13,True
spotify:track:14htesVyDv7fNIrW4McQ0X,Love Like a Sunset Part I,Phoenix,338546,0,2009-01-01,False
spotify:track:14iBKWAAdWbk1S5EmMz3ki,Hymn for the Hopeless,Star Parks,196624,6,2016-05-14,False
spotify:track:14jYIm85s5DC1RYkLPhC4f,CellPhone,Texako,162140,0,2020-03-14,True
spotify:track:14lnkKluT9U1lAz6M10SPx,RAINBOW,TWICE,177086,0,2019-09-23,False
spotify:track:14mFOuv8zDEkfLIXq7iTSy,Abracadabra,Steve Miller Band,307400,0,1973-01-01,False
spotify:track:14msK75pk3pA33pzPVNtBF,7 rings,Ariana Grande,178640,1,2019-01-18,True
spotify:track:14nzFmqaMxzP8mbUI7havY,Mula (feat. Kanye West),The Game,235226,0,2016-01-22,True
spotify:track:14p5EKgbPx4U3P1j5JNHeh,"Cigarette (Feat. Tablo, MISO)",offonoff,241765,51,2017-07-24,False
spotify:track:14qOuINeZRUV0yfnNdCYeQ,You'll Never Know Me,Polock,207344,0,2014-04-15,False
spotify:track:14rNxRzrnsyqDZ8PRfV1k3,If I Get To Meet You,BENEE,182335,48,2020-11-13,False
spotify:track:14sAMwqbuFDSlLKmVBD9MI,Girls Chase Boys,Ingrid Michaelson,221413,0,2014-04-15,False
spotify:track:14tNNpoHgVDU8es3Xr7ZWN,Celebrity Status,Marianas Trench,185786,42,2010-09-28,False
spotify:track:14v89zkNc1ewCUN9ZYPejB,Witch Doctor,Spooky Scary Skeletons,162463,26,2015-09-22,False
spotify:track:14woOFnnvhRAvZPPVw3MaQ,OBLIVIOUS,Mild Minds,173000,43,2020-03-13,False
spotify:track:150qOiiUGLLnVj8vYg45dS,Teen Heat,Kimbra,284586,13,2014-08-15,False
spotify:track:152lZdxL1OR0ZMW6KquMif,Location,Khalid,219080,77,2017-04-27,False
spotify:track:153aHoSkKxx3kDlk1dttHu,Nervous,Magic Bronson,173152,0,2017-02-10,False
spotify:track:155EsNGoXo7XSVF84oTPam,There You Are,ZAYN,199600,0,2018-12-13,False
spotify:track:156LzfvMNKuXuiot4uzhGD,No Complaints (feat. Offset & Drake) (Bonus),Metro Boomin,265480,65,2018-11-06,True
spotify:track:157Ww8u0BDe17ASN8vqwb4,"Ridin' Roun Town (Remix) feat. C-San, Dom Kennedy, Kendrick Lamar",Casey Veggies,405747,0,2011-09-20,False
spotify:track:158DIbrVt4YbqNnWyRCS3P,Hate Me Now (feat. Diddy),Nas,284000,57,1999-04-06,True
spotify:track:158v6lUZhHjsogdUtaPpxE,Seoul Sonyo Sound,tripleS,150186,42,2023-08-17,False
spotify:track:1595LW73XBxkRk2ciQOHfr,A-Punk,Vampire Weekend,137760,2,2008-01-29,False
spotify:track:159AnVj9IVGu4JmZT4ZuYe,Love is Over - (Tomggg Remix),chelmico,235826,19,2018-01-17,False
spotify:track:15BsONOampPaG9qWGftyhB,Banister Fight,RZA,19613,1,2003-09-23,False
spotify:track:15CiCRHe9xxosbyf6S2Q60,Waterbed,Tendencies,177479,0,2021-05-14,False
spotify:track:15Co7FyZGAlFX2eRvuOXp9,Internet Settings Theme,Pan!c Pop,150490,35,2021-10-04,False
spotify:track:15DSU91dsPxtheAeZWSkV7,Back to the Start,Superfan,203261,0,2021-05-07,False
spotify:track:15DeqWWQB4dcEWzJg15VrN,Our Song,Taylor Swift,201106,68,2006-10-24,False
spotify:track:15Dm8pNe8mzrnr7Y4ggjk3,No One Home,NCT,316239,0,2015-07-05,False
spotify:track:15DwFznkBJir7AK9PyMyRR,17,MK,196489,62,2017-09-01,False
spotify:track:15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,176702,75,2017-03-24,True
spotify:track:15FGYyh6rOlVkac0T6owa7,The Other Side,Nora En Pure,196219,37,2024-04-12,False
spotify:track:15G9nCHmDbc6CT5V3TMJV6,Before The World Was Big,Girlpool,141190,0,2015-04-17,False
spotify:track:15HadeuRG9THazDGzLH8ZU,Pretty Fly (For a White Guy),The Offspring,188106,1,1998-11-17,False
spotify:track:15HgR9Ht4obJOcMG4wregp,Children's Story,Slick Rick,242040,59,1988-11-01,True
spotify:track:15Ii7uBNwsXEGza3umIZBH,Seja Como For,Banda do Mar,219320,35,2014-09-02,False
spotify:track:15IuDv7ksMZLyc2VOfKZBL,fu uh,Chilli Beans.,181887,27,2024-09-11,False
spotify:track:15JDhPEDnXD0mJaZnTfKvl,Fuck You (feat. Meek Mill),Yo Gotti,185338,42,2015-11-24,True
spotify:track:15JINEqzVMv3SvJTAXAKED,Love The Way You Lie,Eminem,263373,84,2010-06-18,True
spotify:track:15KC3dbhLApMz6YnuT3gjn,P's and Q's,Kano,248106,27,2005,True
spotify:track:15LDRtNRxTJM0w8mxfVqfi,For You - Original Mix,Groove Armada,456247,0,2018-05-25,False
spotify:track:15MEmmaQvbTH5BKWO9Qmfu,A Rua,Fabio Góes,260866,0,2011-06-20,True
spotify:track:15P4Osep3FIiZvDoccy1HK,Piece by Piece,Kelly Clarkson,257746,17,2015-02-24,False
spotify:track:15QJ7AJDRHaCCvtlyvCvai,Nobody Tells My Baby,Nico Yaryan,153330,0,2016-06-03,False
spotify:track:15RPEE4Xjz1dQK71zdAJSA,Can I Call You Tonight?,Dayglow,278769,0,2018-09-28,False
spotify:track:15SAvOXy3BzCwB98bHxR1H,"Etudes-tableaux, Op. 33: No. 8 in G Minor: Moderato",Sergei Rachmaninoff,233173,38,1991-07-01,False
spotify:track:15U1oYrykViB8l4xywoy2Y,Monster,Imagine Dragons,249506,0,2013-01-01,False
spotify:track:15Uzr7x0oEk87YD5NZiMzP,The Day Is My Enemy,The Prodigy,265386,0,2015-01-26,False
spotify:track:15WSNNQZRQDOrzuKYMyrDX,Aerodynamite,Daft Punk,468427,34,2003-12-01,False
spotify:track:15X35tF6ZanQFygFEz87ky,Back of the Car,RAC,252106,0,2015-06-09,False
spotify:track:15arhZdjyxnf4vgUTwTP7n,Punks and Poets,Elliot Root,243646,35,2015-03-01,False
spotify:track:15ccEhr9NN3Blmdr0hQwj9,Icarus,Madeon,214266,34,2012-02-26,False
spotify:track:15cuwjsSAViymaDBVxnVMY,Past 2,Zemaria,219089,0,2012-09-24,False
spotify:track:15eWNa3kpCPKILbSvvzSWl,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",Wiz Khalifa,214722,62,2020-01-24,False
spotify:track:15fZHvjZXoAILTvmt4EXIk,Who Are You When I'm Not Looking,Blake Shelton,187733,51,2010-08-06,False
spotify:track:15gWkB6nW4VayPvYrOFemi,Tudo Que Eu Devia Ter Dito Antes de Você Ir Embora,Emerald Hill,228334,2,2018-09-14,False
spotify:track:15i4gO1guzDx1pIkpGdZ9b,Ryderz,Hudson Mohawke,162453,0,2015-04-21,False
spotify:track:15iJ3XzSgZsYaY77jWkh9K,Adieu,Cœur De Pirate,147640,46,2011-11-08,False
spotify:track:15iOxEc0Zvnn0wMbK2uhPc,Star Girl,Tommy Richman,180000,42,2021-10-08,True
spotify:track:15ifyO8wYntwyXAptfxhKr,Everybody Dance - 2018 Remaster,CHIC,402693,53,1977-01-01,False
spotify:track:15in0OWAiaX38SiSPGo2az,Easy,Johnny Stimson,205763,16,2015-10-23,False
spotify:track:15iosIuxC3C53BgsM5Uggs,All Night,Icona Pop,187026,61,2013-08-27,False
spotify:track:15jIpgBlSbxsPVsKPNYkNp,Boyfriend,COIN,179013,45,2017-04-21,False
spotify:track:15jRg8Ejs7X3JEHw38TSN3,Team,Lorde,193058,1,2013-01-01,False
spotify:track:15khln1C9xFr8gDDjrMfFq,Helmet,Noah Salem,108599,0,2018-06-15,False
spotify:track:15nRNBkleh49MA481PImza,Blackout,Jeff Hendrick,194846,0,2011-12-22,False
spotify:track:15o0ykjNbKfondBL6EVAGj,Withdrawal,Max Frost,180320,27,2015-09-25,False
spotify:track:15ob9SMGLWrexuPuyuMjKl,Gloria,Laura Branigan,295066,62,1995-06-06,False
spotify:track:15ouqiBsgL12olEwP3COsH,Águas De Março,Elis Regina,214003,67,1974-06-17,False
spotify:track:15p2J8rqMO9A5vJuLjoecJ,A tu lado,Duncan Dhu,166906,31,2005-11-28,False
spotify:track:15pu8u4n3q4BKl4tF20c5v,Alejandro,Lady Gaga,274213,0,2009-01-01,False
spotify:track:15pyFQHCTVp6T7vaWctSgO,Rich - Interlude,Kendrick Lamar,103319,59,2022-05-13,True
spotify:track:15qjnkNN99fyULCLK4pf9W,Twilight (feat. Ysabelle Cuevas),Big Marvel,189879,0,2018-12-14,False
spotify:track:15qrWkkYCfmtu1uRpGf48L,White America,Eminem,324546,63,2002-05-26,True
spotify:track:15rX80MpEJ2OqW3dPunQvI,Signal,TWICE,196680,62,2017-05-15,False
spotify:track:15rZ2QaGKjt9V6jG8o3gH7,Raining in L.A,FrankJavCee,168018,28,2017-07-04,False
spotify:track:15u8XbXuzZvFxx5vbNU5LW,Gold Rays,Vinyl Pinups,154076,33,2013-12-19,False
spotify:track:15uFqHGAOvaGCqikvgiW6w,Sleepless - Radio Edit,CAZZETTE,221421,0,2014-05-12,False
spotify:track:15vGti1ooNZFlDUdlLukX6,Dolce Camara,Booba,178401,69,2024-02-08,True
spotify:track:15xeXHoM8pbkAsOSj1EX3b,Dirty Car (GFDM Club Instrumental),Studio Killers,287991,7,2018-11-30,False
spotify:track:15yZiDfNoxaI8yiaLboIBh,Fountain of Youth,Stalley,241684,39,2013-11-21,True
spotify:track:15zJiWebyQ25BrwnsRmXJU,FEVER (Instrumental),J.Y. Park,173925,6,2019-12-23,False
spotify:track:15zMkbc0WujRuKlSweWXOI,"Symphony No. 41 in C, K. 551 - ""Jupiter"" : 2. Andante cantabile",Wolfgang Amadeus Mozart,536009,0,2015-02-10,False
spotify:track:15zuoXS5ycZDod6zotzsbi,I Got Mine,Spoon,154253,0,2007-07-10,False
spotify:track:160R8cDSThOrB3L0majbVZ,Tulips,Christopher,206864,34,2015-08-06,False
spotify:track:160hN2OsDXnmgExwtG7cvD,Hollow,Tori Kelly,210606,43,2015-11-02,False
spotify:track:161DnLWsx1i3u1JT05lzqU,Talking to the Moon,Bruno Mars,217866,84,2010-05-11,False
spotify:track:161tXS64uYvLkBT47PIMes,Hurricane Highlife,WDL,281920,0,2016-01-28,False
spotify:track:162YB6esN6IAHvt7h3Rkhi,The Legend of Zelda Theme,The Legend of Zelda,74400,0,2011-10-03,False
spotify:track:163PXcxRKVpD68yq8KhY1v,Overcooked,DPZ,155768,12,2020-07-10,False
spotify:track:165cwz4wGlGz0uDBhxdKLY,Right,Mac Miller,287871,60,2020-03-19,False
spotify:track:165lX6DbMhTzqODVZKLmkm,Apartment,Young the Giant,235800,46,2011,False
spotify:track:169koB619bHoCZGLgAcDSX,Come to a Stop (feat. Kora),Clueless Kit,211191,0,2016-02-01,True
spotify:track:169oHBed4Nj1Q073yu9bFB,Out of Touch - Single Version,Daryl Hall & John Oates,247160,50,2005-04-25,False
spotify:track:169pWCmfvVazzcL4EXFPgL,You Know It,Colony House,182266,56,2017-01-13,False
spotify:track:16Ah4QqH4mgYVXqfC4mdSd,LUV,Tory Lanez,228640,69,2016-08-19,True
spotify:track:16BBRNgw82jgleM4Ds31GG,Perro Salchicha,Chima Chiodi,136360,47,2015-08-11,False
spotify:track:16BBgexi1do4TUwdkbdmjY,Expressing What Matters,Disclosure,263213,49,2020-08-28,False
spotify:track:16BQDEfnZOuNbvGEDmPqQp,Fall Harder,Skylar Spence,282976,0,2014-08-12,False
spotify:track:16DEGzVmbLlmJNKz1rSvrB,You,Vacation Manor,166143,43,2021-06-11,False
spotify:track:16G0mPoy17DP864e5XKGFz,Empty Room,Chaos Emeralds,315860,0,2016-08-19,False
spotify:track:16I4QSIW7McKGyz5YlQU0F,Black Heaven (feat. Keyshia Cole & J. Cole),Boosie Badazz,249626,29,2015-05-26,True
spotify:track:16IxGEfMEld2rHz8FBFdtw,The Chills,The New Electric Sound,210197,30,2018-04-03,False
spotify:track:16Ke01mFCc4MlCw0CyHGOk,Sonic the Hedgehog: Green Hill Zone & Boss Theme,Arcadia,196106,4,2012-09-18,False
spotify:track:16L4cTwQTibcbGaifqOyYL,The Instrumental (feat. Jonah Matranga),Lupe Fiasco,206413,20,2006-06-27,False
spotify:track:16NAf2qp7uTh3Xmbk9im2v,The Turnaround,Gemini,171736,0,2016-09-01,False
spotify:track:16NleDTzf0GTNeHuKGkRAr,Soulcrusher,Operator,213826,34,2007-06-26,True
spotify:track:16ORNOWHEicu7MkRUbtvHI,Kick Jump Twist,Sylvan Esso,262833,0,2016-11-18,False
spotify:track:16Of7eeW44kt0a1M0nitHM,You Make Me Feel... (feat. Sabi),Cobra Starship,215693,72,2011-08-29,False
spotify:track:16OllYHVDFajq4NZ8ih1Ap,SABOTAGE,hyejin,150000,50,2022-12-23,True
spotify:track:16TnprliADBNA3YJFaNM2c,Everybody Wants To Be Famous,Superorganism,184986,29,2018-01-02,False
spotify:track:16UcV5gs7A1xYcTm8qF2a6,27 Kids,GRMLN,140556,0,2017-04-07,False
spotify:track:16W981rgaXWrAYVrjYM89f,Warm Animal,Sure Sure,208853,0,2019-01-17,False
spotify:track:16XNk3bVCSHXN1rlwbXtHb,Birthday Sex,Jeremih,226506,69,2009-01-01,False
spotify:track:16YTHU2JNdgyVPW3F7b71q,Goodbye,Circa Waves,193453,0,2017-03-10,False
spotify:track:16YZbdkJtyvsjV8UKOwQBB,Romantic Sunday,"Car, the garden",230338,52,2021-09-05,False
spotify:track:16ZEJOSFA5SHCn4l6Nhx2M,Famous Last Words,True Loves,325672,34,2017-07-14,False
spotify:track:16cITuCC0GPy6Zq1eluYaj,Entertainment,Phoenix,220240,0,2013-01-01,False
spotify:track:16dqxg0A5tU9EmLgvifJXH,Jackrabbit,San Fermin,219680,0,2015-04-21,False
spotify:track:16e3Ly7ddGqqnFDiWWWwnc,Back Together,Robin Thicke,224306,37,2015-08-14,False
spotify:track:16fZFSlV2VIDcY77mVtUMI,Do While ⌘X,Oval,290893,31,1996-12-02,False
spotify:track:16gJmoOqRt2lKmlXtDpWgH,Cariño,The Marías,258713,72,2018-09-28,False
spotify:track:16k6rMIdqcq639kR9eQUL9,Last Cigarette,Darwin Deez,150133,0,2015-09-18,False
spotify:track:16lv4JkBAnj7nwlDaRP60E,Run Run Blood,Phantogram,299173,0,2016-07-29,False
spotify:track:16mbRzGOZP93FV2MHLmEnp,Sweet Sundae,TEMPOREX,132151,0,2018-01-26,False
spotify:track:16o7CLWIzn2Gk73exzGdjC,Lightning,Octavian,235342,36,2018-09-10,True
